file_name,measurement_name,value,number_of_threads,adaptive,model
data_benchmark_scaling/df1h.raw,Static compression time,6683,1,0,0
data_benchmark_scaling/df1hvx.raw,Static compression time,5022,1,0,0
data_benchmark_scaling/df1v.raw,Static compression time,3251,1,0,0
data_benchmark_scaling/hd01.raw,Static compression time,4668,1,0,0
data_benchmark_scaling/hd02.raw,Static compression time,4761,1,0,0
data_benchmark_scaling/hd07.raw,Static compression time,6152,1,0,0
data_benchmark_scaling/hd08.raw,Static compression time,5585,1,0,0
data_benchmark_scaling/hd09.raw,Static compression time,7397,1,0,0
data_benchmark_scaling/hd12.raw,Static compression time,6150,1,0,0
data_benchmark_scaling/nk01.raw,Static compression time,6244,1,0,0
data_benchmark_scaling/df1h.raw,Static compression time,3655,2,0,0
data_benchmark_scaling/df1hvx.raw,Static compression time,2564,2,0,0
data_benchmark_scaling/df1v.raw,Static compression time,1746,2,0,0
data_benchmark_scaling/hd01.raw,Static compression time,2567,2,0,0
data_benchmark_scaling/hd02.raw,Static compression time,2439,2,0,0
data_benchmark_scaling/hd07.raw,Static compression time,3536,2,0,0
data_benchmark_scaling/hd08.raw,Static compression time,2866,2,0,0
data_benchmark_scaling/hd09.raw,Static compression time,3751,2,0,0
data_benchmark_scaling/hd12.raw,Static compression time,3158,2,0,0
data_benchmark_scaling/nk01.raw,Static compression time,3230,2,0,0
data_benchmark_scaling/df1h.raw,Static compression time,1931,4,0,0
data_benchmark_scaling/df1hvx.raw,Static compression time,1439,4,0,0
data_benchmark_scaling/df1v.raw,Static compression time,926,4,0,0
data_benchmark_scaling/hd01.raw,Static compression time,1401,4,0,0
data_benchmark_scaling/hd02.raw,Static compression time,1403,4,0,0
data_benchmark_scaling/hd07.raw,Static compression time,1965,4,0,0
data_benchmark_scaling/hd08.raw,Static compression time,1637,4,0,0
data_benchmark_scaling/hd09.raw,Static compression time,2271,4,0,0
data_benchmark_scaling/hd12.raw,Static compression time,1919,4,0,0
data_benchmark_scaling/nk01.raw,Static compression time,1764,4,0,0
data_benchmark_scaling/df1h.raw,Static compression time,1133,8,0,0
data_benchmark_scaling/df1hvx.raw,Static compression time,813,8,0,0
data_benchmark_scaling/df1v.raw,Static compression time,510,8,0,0
data_benchmark_scaling/hd01.raw,Static compression time,762,8,0,0
data_benchmark_scaling/hd02.raw,Static compression time,762,8,0,0
data_benchmark_scaling/hd07.raw,Static compression time,984,8,0,0
data_benchmark_scaling/hd08.raw,Static compression time,1032,8,0,0
data_benchmark_scaling/hd09.raw,Static compression time,1139,8,0,0
data_benchmark_scaling/hd12.raw,Static compression time,1115,8,0,0
data_benchmark_scaling/nk01.raw,Static compression time,984,8,0,0
data_benchmark_scaling/df1h.raw,Static compression time,660,16,0,0
data_benchmark_scaling/df1hvx.raw,Static compression time,430,16,0,0
data_benchmark_scaling/df1v.raw,Static compression time,274,16,0,0
data_benchmark_scaling/hd01.raw,Static compression time,565,16,0,0
data_benchmark_scaling/hd02.raw,Static compression time,505,16,0,0
data_benchmark_scaling/hd07.raw,Static compression time,557,16,0,0
data_benchmark_scaling/hd08.raw,Static compression time,608,16,0,0
data_benchmark_scaling/hd09.raw,Static compression time,646,16,0,0
data_benchmark_scaling/hd12.raw,Static compression time,593,16,0,0
data_benchmark_scaling/nk01.raw,Static compression time,549,16,0,0
data_benchmark_scaling/df1h.raw,Static compression time,1981,32,0,0
data_benchmark_scaling/df1hvx.raw,Static compression time,1287,32,0,0
data_benchmark_scaling/df1v.raw,Static compression time,1337,32,0,0
data_benchmark_scaling/hd01.raw,Static compression time,1523,32,0,0
data_benchmark_scaling/hd02.raw,Static compression time,958,32,0,0
data_benchmark_scaling/hd07.raw,Static compression time,1798,32,0,0
data_benchmark_scaling/hd08.raw,Static compression time,811,32,0,0
data_benchmark_scaling/hd09.raw,Static compression time,1998,32,0,0
data_benchmark_scaling/hd12.raw,Static compression time,1501,32,0,0
data_benchmark_scaling/nk01.raw,Static compression time,1955,32,0,0
data_benchmark_scaling/df1h.raw,Adaptive compression time,10412,1,1,0
data_benchmark_scaling/df1hvx.raw,Adaptive compression time,11462,1,1,0
data_benchmark_scaling/df1v.raw,Adaptive compression time,11292,1,1,0
data_benchmark_scaling/hd01.raw,Adaptive compression time,11798,1,1,0
data_benchmark_scaling/hd02.raw,Adaptive compression time,11765,1,1,0
data_benchmark_scaling/hd07.raw,Adaptive compression time,13065,1,1,0
data_benchmark_scaling/hd08.raw,Adaptive compression time,12575,1,1,0
data_benchmark_scaling/hd09.raw,Adaptive compression time,14058,1,1,0
data_benchmark_scaling/hd12.raw,Adaptive compression time,12991,1,1,0
data_benchmark_scaling/nk01.raw,Adaptive compression time,13364,1,1,0
data_benchmark_scaling/df1h.raw,Adaptive compression time,5578,2,1,0
data_benchmark_scaling/df1hvx.raw,Adaptive compression time,5862,2,1,0
data_benchmark_scaling/df1v.raw,Adaptive compression time,5780,2,1,0
data_benchmark_scaling/hd01.raw,Adaptive compression time,6138,2,1,0
data_benchmark_scaling/hd02.raw,Adaptive compression time,6128,2,1,0
data_benchmark_scaling/hd07.raw,Adaptive compression time,6736,2,1,0
data_benchmark_scaling/hd08.raw,Adaptive compression time,7798,2,1,0
data_benchmark_scaling/hd09.raw,Adaptive compression time,7184,2,1,0
data_benchmark_scaling/hd12.raw,Adaptive compression time,7554,2,1,0
data_benchmark_scaling/nk01.raw,Adaptive compression time,6898,2,1,0
data_benchmark_scaling/df1h.raw,Adaptive compression time,2896,4,1,0
data_benchmark_scaling/df1hvx.raw,Adaptive compression time,3030,4,1,0
data_benchmark_scaling/df1v.raw,Adaptive compression time,2968,4,1,0
data_benchmark_scaling/hd01.raw,Adaptive compression time,3680,4,1,0
data_benchmark_scaling/hd02.raw,Adaptive compression time,3381,4,1,0
data_benchmark_scaling/hd07.raw,Adaptive compression time,3533,4,1,0
data_benchmark_scaling/hd08.raw,Adaptive compression time,3493,4,1,0
data_benchmark_scaling/hd09.raw,Adaptive compression time,3807,4,1,0
data_benchmark_scaling/hd12.raw,Adaptive compression time,3583,4,1,0
data_benchmark_scaling/nk01.raw,Adaptive compression time,3757,4,1,0
data_benchmark_scaling/df1h.raw,Adaptive compression time,1497,8,1,0
data_benchmark_scaling/df1hvx.raw,Adaptive compression time,1608,8,1,0
data_benchmark_scaling/df1v.raw,Adaptive compression time,1563,8,1,0
data_benchmark_scaling/hd01.raw,Adaptive compression time,1676,8,1,0
data_benchmark_scaling/hd02.raw,Adaptive compression time,1663,8,1,0
data_benchmark_scaling/hd07.raw,Adaptive compression time,1945,8,1,0
data_benchmark_scaling/hd08.raw,Adaptive compression time,2013,8,1,0
data_benchmark_scaling/hd09.raw,Adaptive compression time,2060,8,1,0
data_benchmark_scaling/hd12.raw,Adaptive compression time,1953,8,1,0
data_benchmark_scaling/nk01.raw,Adaptive compression time,1933,8,1,0
data_benchmark_scaling/df1h.raw,Adaptive compression time,815,16,1,0
data_benchmark_scaling/df1hvx.raw,Adaptive compression time,878,16,1,0
data_benchmark_scaling/df1v.raw,Adaptive compression time,861,16,1,0
data_benchmark_scaling/hd01.raw,Adaptive compression time,1011,16,1,0
data_benchmark_scaling/hd02.raw,Adaptive compression time,1038,16,1,0
data_benchmark_scaling/hd07.raw,Adaptive compression time,1046,16,1,0
data_benchmark_scaling/hd08.raw,Adaptive compression time,1095,16,1,0
data_benchmark_scaling/hd09.raw,Adaptive compression time,1181,16,1,0
data_benchmark_scaling/hd12.raw,Adaptive compression time,1097,16,1,0
data_benchmark_scaling/nk01.raw,Adaptive compression time,1063,16,1,0
data_benchmark_scaling/df1h.raw,Adaptive compression time,2538,32,1,0
data_benchmark_scaling/df1hvx.raw,Adaptive compression time,2782,32,1,0
data_benchmark_scaling/df1v.raw,Adaptive compression time,2118,32,1,0
data_benchmark_scaling/hd01.raw,Adaptive compression time,2171,32,1,0
data_benchmark_scaling/hd02.raw,Adaptive compression time,2160,32,1,0
data_benchmark_scaling/hd07.raw,Adaptive compression time,3055,32,1,0
data_benchmark_scaling/hd08.raw,Adaptive compression time,2270,32,1,0
data_benchmark_scaling/hd09.raw,Adaptive compression time,2265,32,1,0
data_benchmark_scaling/hd12.raw,Adaptive compression time,3011,32,1,0
data_benchmark_scaling/nk01.raw,Adaptive compression time,3052,32,1,0
data_benchmark_scaling/df1h.raw,Static compression with model time,3650,1,0,1
data_benchmark_scaling/df1hvx.raw,Static compression with model time,4501,1,0,1
data_benchmark_scaling/df1v.raw,Static compression with model time,3619,1,0,1
data_benchmark_scaling/hd01.raw,Static compression with model time,5031,1,0,1
