file_name,measurement_name,value,number_of_threads,adaptive,model
data_benchmark_scaling/df1h.raw,Static compression time,13106,1,0,0
data_benchmark_scaling/df1hvx.raw,Static compression time,9693,1,0,0
data_benchmark_scaling/df1v.raw,Static compression time,6063,1,0,0
data_benchmark_scaling/hd01.raw,Static compression time,9219,1,0,0
data_benchmark_scaling/hd02.raw,Static compression time,9069,1,0,0
data_benchmark_scaling/hd07.raw,Static compression time,11985,1,0,0
data_benchmark_scaling/hd08.raw,Static compression time,10798,1,0,0
data_benchmark_scaling/hd09.raw,Static compression time,14501,1,0,0
data_benchmark_scaling/hd12.raw,Static compression time,11891,1,0,0
data_benchmark_scaling/nk01.raw,Static compression time,12360,1,0,0
data_benchmark_scaling/df1h.raw,Static compression time,6856,2,0,0
data_benchmark_scaling/df1hvx.raw,Static compression time,5005,2,0,0
data_benchmark_scaling/df1v.raw,Static compression time,3104,2,0,0
data_benchmark_scaling/hd01.raw,Static compression time,4754,2,0,0
data_benchmark_scaling/hd02.raw,Static compression time,4706,2,0,0
data_benchmark_scaling/hd07.raw,Static compression time,6420,2,0,0
data_benchmark_scaling/hd08.raw,Static compression time,5635,2,0,0
data_benchmark_scaling/hd09.raw,Static compression time,7604,2,0,0
data_benchmark_scaling/hd12.raw,Static compression time,6171,2,0,0
data_benchmark_scaling/nk01.raw,Static compression time,6541,2,0,0
data_benchmark_scaling/df1h.raw,Static compression time,3805,4,0,0
data_benchmark_scaling/df1hvx.raw,Static compression time,2670,4,0,0
data_benchmark_scaling/df1v.raw,Static compression time,1639,4,0,0
data_benchmark_scaling/hd01.raw,Static compression time,2680,4,0,0
data_benchmark_scaling/hd02.raw,Static compression time,2693,4,0,0
data_benchmark_scaling/hd07.raw,Static compression time,3406,4,0,0
data_benchmark_scaling/hd08.raw,Static compression time,3262,4,0,0
data_benchmark_scaling/hd09.raw,Static compression time,4125,4,0,0
data_benchmark_scaling/hd12.raw,Static compression time,3622,4,0,0
data_benchmark_scaling/nk01.raw,Static compression time,3294,4,0,0
data_benchmark_scaling/df1h.raw,Static compression time,1963,8,0,0
data_benchmark_scaling/df1hvx.raw,Static compression time,1469,8,0,0
data_benchmark_scaling/df1v.raw,Static compression time,934,8,0,0
data_benchmark_scaling/hd01.raw,Static compression time,1475,8,0,0
data_benchmark_scaling/hd02.raw,Static compression time,1377,8,0,0
data_benchmark_scaling/hd07.raw,Static compression time,1932,8,0,0
data_benchmark_scaling/hd08.raw,Static compression time,1625,8,0,0
data_benchmark_scaling/hd09.raw,Static compression time,2385,8,0,0
data_benchmark_scaling/hd12.raw,Static compression time,2039,8,0,0
data_benchmark_scaling/nk01.raw,Static compression time,1975,8,0,0
data_benchmark_scaling/df1h.raw,Static compression time,1137,16,0,0
data_benchmark_scaling/df1hvx.raw,Static compression time,785,16,0,0
data_benchmark_scaling/df1v.raw,Static compression time,481,16,0,0
data_benchmark_scaling/hd01.raw,Static compression time,767,16,0,0
data_benchmark_scaling/hd02.raw,Static compression time,798,16,0,0
data_benchmark_scaling/hd07.raw,Static compression time,1100,16,0,0
data_benchmark_scaling/hd08.raw,Static compression time,959,16,0,0
data_benchmark_scaling/hd09.raw,Static compression time,1350,16,0,0
data_benchmark_scaling/hd12.raw,Static compression time,1129,16,0,0
data_benchmark_scaling/nk01.raw,Static compression time,1070,16,0,0
data_benchmark_scaling/df1h.raw,Static compression time,1939,32,0,0
data_benchmark_scaling/df1hvx.raw,Static compression time,2308,32,0,0
data_benchmark_scaling/df1v.raw,Static compression time,1638,32,0,0
data_benchmark_scaling/hd01.raw,Static compression time,2368,32,0,0
data_benchmark_scaling/hd02.raw,Static compression time,2256,32,0,0
data_benchmark_scaling/hd07.raw,Static compression time,1982,32,0,0
data_benchmark_scaling/hd08.raw,Static compression time,2069,32,0,0
data_benchmark_scaling/hd09.raw,Static compression time,2184,32,0,0
data_benchmark_scaling/hd12.raw,Static compression time,1760,32,0,0
data_benchmark_scaling/nk01.raw,Static compression time,2073,32,0,0
data_benchmark_scaling/df1h.raw,Adaptive compression time,21252,1,1,0
data_benchmark_scaling/df1hvx.raw,Adaptive compression time,23316,1,1,0
data_benchmark_scaling/df1v.raw,Adaptive compression time,22742,1,1,0
data_benchmark_scaling/hd01.raw,Adaptive compression time,23716,1,1,0
data_benchmark_scaling/hd02.raw,Adaptive compression time,23656,1,1,0
data_benchmark_scaling/hd07.raw,Adaptive compression time,26287,1,1,0
data_benchmark_scaling/hd08.raw,Adaptive compression time,25103,1,1,0
data_benchmark_scaling/hd09.raw,Adaptive compression time,28268,1,1,0
data_benchmark_scaling/hd12.raw,Adaptive compression time,26039,1,1,0
data_benchmark_scaling/nk01.raw,Adaptive compression time,26826,1,1,0
data_benchmark_scaling/df1h.raw,Adaptive compression time,10798,2,1,0
data_benchmark_scaling/df1hvx.raw,Adaptive compression time,11827,2,1,0
data_benchmark_scaling/df1v.raw,Adaptive compression time,11598,2,1,0
data_benchmark_scaling/hd01.raw,Adaptive compression time,12130,2,1,0
data_benchmark_scaling/hd02.raw,Adaptive compression time,12083,2,1,0
data_benchmark_scaling/hd07.raw,Adaptive compression time,13828,2,1,0
data_benchmark_scaling/hd08.raw,Adaptive compression time,12855,2,1,0
data_benchmark_scaling/hd09.raw,Adaptive compression time,14501,2,1,0
data_benchmark_scaling/hd12.raw,Adaptive compression time,13737,2,1,0
data_benchmark_scaling/nk01.raw,Adaptive compression time,13758,2,1,0
data_benchmark_scaling/df1h.raw,Adaptive compression time,5502,4,1,0
data_benchmark_scaling/df1hvx.raw,Adaptive compression time,6073,4,1,0
data_benchmark_scaling/df1v.raw,Adaptive compression time,5966,4,1,0
data_benchmark_scaling/hd01.raw,Adaptive compression time,6777,4,1,0
data_benchmark_scaling/hd02.raw,Adaptive compression time,6620,4,1,0
data_benchmark_scaling/hd07.raw,Adaptive compression time,7047,4,1,0
data_benchmark_scaling/hd08.raw,Adaptive compression time,6665,4,1,0
data_benchmark_scaling/hd09.raw,Adaptive compression time,8175,4,1,0
data_benchmark_scaling/hd12.raw,Adaptive compression time,8032,4,1,0
data_benchmark_scaling/nk01.raw,Adaptive compression time,7089,4,1,0
data_benchmark_scaling/df1h.raw,Adaptive compression time,2926,8,1,0
data_benchmark_scaling/df1hvx.raw,Adaptive compression time,3221,8,1,0
data_benchmark_scaling/df1v.raw,Adaptive compression time,3175,8,1,0
data_benchmark_scaling/hd01.raw,Adaptive compression time,3282,8,1,0
data_benchmark_scaling/hd02.raw,Adaptive compression time,3560,8,1,0
data_benchmark_scaling/hd07.raw,Adaptive compression time,3862,8,1,0
data_benchmark_scaling/hd08.raw,Adaptive compression time,3429,8,1,0
data_benchmark_scaling/hd09.raw,Adaptive compression time,3988,8,1,0
data_benchmark_scaling/hd12.raw,Adaptive compression time,3678,8,1,0
data_benchmark_scaling/nk01.raw,Adaptive compression time,3685,8,1,0
data_benchmark_scaling/df1h.raw,Adaptive compression time,1623,16,1,0
data_benchmark_scaling/df1hvx.raw,Adaptive compression time,1700,16,1,0
data_benchmark_scaling/df1v.raw,Adaptive compression time,1654,16,1,0
data_benchmark_scaling/hd01.raw,Adaptive compression time,1786,16,1,0
data_benchmark_scaling/hd02.raw,Adaptive compression time,1720,16,1,0
data_benchmark_scaling/hd07.raw,Adaptive compression time,1960,16,1,0
data_benchmark_scaling/hd08.raw,Adaptive compression time,2067,16,1,0
data_benchmark_scaling/hd09.raw,Adaptive compression time,2144,16,1,0
data_benchmark_scaling/hd12.raw,Adaptive compression time,2124,16,1,0
data_benchmark_scaling/nk01.raw,Adaptive compression time,2027,16,1,0
data_benchmark_scaling/df1h.raw,Adaptive compression time,3758,32,1,0
data_benchmark_scaling/df1hvx.raw,Adaptive compression time,3041,32,1,0
data_benchmark_scaling/df1v.raw,Adaptive compression time,3905,32,1,0
data_benchmark_scaling/hd01.raw,Adaptive compression time,3230,32,1,0
data_benchmark_scaling/hd02.raw,Adaptive compression time,4139,32,1,0
data_benchmark_scaling/hd07.raw,Adaptive compression time,4244,32,1,0
data_benchmark_scaling/hd08.raw,Adaptive compression time,4055,32,1,0
data_benchmark_scaling/hd09.raw,Adaptive compression time,5120,32,1,0
data_benchmark_scaling/hd12.raw,Adaptive compression time,2748,32,1,0
data_benchmark_scaling/nk01.raw,Adaptive compression time,4302,32,1,0
data_benchmark_scaling/df1h.raw,Static compression with model time,6934,1,0,1
data_benchmark_scaling/df1hvx.raw,Static compression with model time,8814,1,0,1
data_benchmark_scaling/df1v.raw,Static compression with model time,6912,1,0,1
data_benchmark_scaling/hd01.raw,Static compression with model time,9643,1,0,1
data_benchmark_scaling/hd02.raw,Static compression with model time,9588,1,0,1
data_benchmark_scaling/hd07.raw,Static compression with model time,14241,1,0,1
data_benchmark_scaling/hd08.raw,Static compression with model time,11891,1,0,1
data_benchmark_scaling/hd09.raw,Static compression with model time,16800,1,0,1
data_benchmark_scaling/hd12.raw,Static compression with model time,14252,1,0,1
data_benchmark_scaling/nk01.raw,Static compression with model time,12314,1,0,1
data_benchmark_scaling/df1h.raw,Static compression with model time,3600,2,0,1
data_benchmark_scaling/df1hvx.raw,Static compression with model time,4633,2,0,1
data_benchmark_scaling/df1v.raw,Static compression with model time,3642,2,0,1
data_benchmark_scaling/hd01.raw,Static compression with model time,5066,2,0,1
data_benchmark_scaling/hd02.raw,Static compression with model time,5025,2,0,1
data_benchmark_scaling/hd07.raw,Static compression with model time,7406,2,0,1
data_benchmark_scaling/hd08.raw,Static compression with model time,6515,2,0,1
data_benchmark_scaling/hd09.raw,Static compression with model time,9439,2,0,1
data_benchmark_scaling/hd12.raw,Static compression with model time,7639,2,0,1
data_benchmark_scaling/nk01.raw,Static compression with model time,6792,2,0,1
data_benchmark_scaling/df1h.raw,Static compression with model time,1920,4,0,1
data_benchmark_scaling/df1hvx.raw,Static compression with model time,2533,4,0,1
data_benchmark_scaling/df1v.raw,Static compression with model time,1976,4,0,1
