file_name,measurement_name,value,number_of_threads,adaptive,model
compressed_files/df1hvx.raw,Static decompression time,4269,1,0,0
compressed_files/df1v.raw,Static decompression time,238,1,0,0
compressed_files/hd01.raw,Static decompression time,3190,1,0,0
compressed_files/hd02.raw,Static decompression time,3101,1,0,0
compressed_files/hd07.raw,Static decompression time,5434,1,0,0
compressed_files/hd08.raw,Static decompression time,4315,1,0,0
compressed_files/hd09.raw,Static decompression time,7291,1,0,0
compressed_files/hd12.raw,Static decompression time,5512,1,0,0
compressed_files/nk01.raw,Static decompression time,7226,1,0,0
compressed_files/df1hvx.raw,Static decompression time,2171,2,0,0
compressed_files/df1v.raw,Static decompression time,153,2,0,0
compressed_files/hd01.raw,Static decompression time,1638,2,0,0
compressed_files/hd02.raw,Static decompression time,1580,2,0,0
compressed_files/hd07.raw,Static decompression time,2759,2,0,0
compressed_files/hd08.raw,Static decompression time,2216,2,0,0
compressed_files/hd09.raw,Static decompression time,3689,2,0,0
compressed_files/hd12.raw,Static decompression time,2795,2,0,0
compressed_files/nk01.raw,Static decompression time,3649,2,0,0
compressed_files/df1hvx.raw,Static decompression time,1233,4,0,0
compressed_files/df1v.raw,Static decompression time,114,4,0,0
compressed_files/hd01.raw,Static decompression time,879,4,0,0
compressed_files/hd02.raw,Static decompression time,832,4,0,0
compressed_files/hd07.raw,Static decompression time,1422,4,0,0
compressed_files/hd08.raw,Static decompression time,1357,4,0,0
compressed_files/hd09.raw,Static decompression time,1888,4,0,0
compressed_files/hd12.raw,Static decompression time,1482,4,0,0
compressed_files/nk01.raw,Static decompression time,1867,4,0,0
compressed_files/df1hvx.raw,Static decompression time,660,8,0,0
compressed_files/df1v.raw,Static decompression time,85,8,0,0
compressed_files/hd01.raw,Static decompression time,629,8,0,0
compressed_files/hd02.raw,Static decompression time,628,8,0,0
compressed_files/hd07.raw,Static decompression time,743,8,0,0
compressed_files/hd08.raw,Static decompression time,715,8,0,0
compressed_files/hd09.raw,Static decompression time,985,8,0,0
compressed_files/hd12.raw,Static decompression time,774,8,0,0
compressed_files/nk01.raw,Static decompression time,968,8,0,0
compressed_files/df1hvx.raw,Static decompression time,398,16,0,0
compressed_files/df1v.raw,Static decompression time,83,16,0,0
compressed_files/hd01.raw,Static decompression time,388,16,0,0
compressed_files/hd02.raw,Static decompression time,389,16,0,0
compressed_files/hd07.raw,Static decompression time,423,16,0,0
compressed_files/hd08.raw,Static decompression time,401,16,0,0
compressed_files/hd09.raw,Static decompression time,533,16,0,0
compressed_files/hd12.raw,Static decompression time,443,16,0,0
compressed_files/nk01.raw,Static decompression time,526,16,0,0
compressed_files/df1hvx.raw,Static decompression time,874,32,0,0
compressed_files/df1v.raw,Static decompression time,440,32,0,0
compressed_files/hd01.raw,Static decompression time,588,32,0,0
compressed_files/hd02.raw,Static decompression time,657,32,0,0
compressed_files/hd07.raw,Static decompression time,893,32,0,0
compressed_files/hd08.raw,Static decompression time,832,32,0,0
compressed_files/hd09.raw,Static decompression time,1601,32,0,0
compressed_files/hd12.raw,Static decompression time,1180,32,0,0
compressed_files/nk01.raw,Static decompression time,1158,32,0,0
compressed_files/df1h.raw,Adaptive decompression time,2599,1,1,0
compressed_files/df1hvx.raw,Adaptive decompression time,3991,1,1,0
compressed_files/df1v.raw,Adaptive decompression time,2552,1,1,0
compressed_files/hd01.raw,Adaptive decompression time,3836,1,1,0
compressed_files/hd02.raw,Adaptive decompression time,3730,1,1,0
compressed_files/hd07.raw,Adaptive decompression time,6032,1,1,0
compressed_files/hd08.raw,Adaptive decompression time,4863,1,1,0
compressed_files/hd09.raw,Adaptive decompression time,7773,1,1,0
compressed_files/hd12.raw,Adaptive decompression time,6051,1,1,0
compressed_files/nk01.raw,Adaptive decompression time,7904,1,1,0
compressed_files/df1h.raw,Adaptive decompression time,1898,2,1,0
compressed_files/df1hvx.raw,Adaptive decompression time,2559,2,1,0
compressed_files/df1v.raw,Adaptive decompression time,1878,2,1,0
compressed_files/hd01.raw,Adaptive decompression time,2483,2,1,0
compressed_files/hd02.raw,Adaptive decompression time,2411,2,1,0
compressed_files/hd07.raw,Adaptive decompression time,3554,2,1,0
compressed_files/hd08.raw,Adaptive decompression time,2992,2,1,0
compressed_files/hd09.raw,Adaptive decompression time,4423,2,1,0
compressed_files/hd12.raw,Adaptive decompression time,3569,2,1,0
compressed_files/nk01.raw,Adaptive decompression time,4493,2,1,0
compressed_files/df1h.raw,Adaptive decompression time,1647,4,1,0
compressed_files/df1hvx.raw,Adaptive decompression time,2079,4,1,0
compressed_files/df1v.raw,Adaptive decompression time,1697,4,1,0
compressed_files/hd01.raw,Adaptive decompression time,2046,4,1,0
compressed_files/hd02.raw,Adaptive decompression time,1959,4,1,0
compressed_files/hd07.raw,Adaptive decompression time,2509,4,1,0
compressed_files/hd08.raw,Adaptive decompression time,2501,4,1,0
compressed_files/hd09.raw,Adaptive decompression time,2911,4,1,0
compressed_files/hd12.raw,Adaptive decompression time,2580,4,1,0
compressed_files/nk01.raw,Adaptive decompression time,3123,4,1,0
compressed_files/df1h.raw,Adaptive decompression time,1456,8,1,0
compressed_files/df1hvx.raw,Adaptive decompression time,1978,8,1,0
compressed_files/df1v.raw,Adaptive decompression time,2505,8,1,0
compressed_files/hd01.raw,Adaptive decompression time,2776,8,1,0
compressed_files/hd02.raw,Adaptive decompression time,2603,8,1,0
compressed_files/hd07.raw,Adaptive decompression time,2003,8,1,0
compressed_files/hd08.raw,Adaptive decompression time,2071,8,1,0
compressed_files/hd09.raw,Adaptive decompression time,2098,8,1,0
compressed_files/hd12.raw,Adaptive decompression time,2049,8,1,0
compressed_files/nk01.raw,Adaptive decompression time,3185,8,1,0
compressed_files/df1h.raw,Adaptive decompression time,1502,16,1,0
compressed_files/df1hvx.raw,Adaptive decompression time,3212,16,1,0
compressed_files/df1v.raw,Adaptive decompression time,3313,16,1,0
compressed_files/hd01.raw,Adaptive decompression time,3423,16,1,0
compressed_files/hd02.raw,Adaptive decompression time,3334,16,1,0
compressed_files/hd07.raw,Adaptive decompression time,3427,16,1,0
compressed_files/hd08.raw,Adaptive decompression time,3415,16,1,0
compressed_files/hd09.raw,Adaptive decompression time,3419,16,1,0
compressed_files/hd12.raw,Adaptive decompression time,3345,16,1,0
compressed_files/nk01.raw,Adaptive decompression time,3611,16,1,0
compressed_files/df1h.raw,Adaptive decompression time,4580,32,1,0
compressed_files/df1hvx.raw,Adaptive decompression time,3014,32,1,0
compressed_files/df1v.raw,Adaptive decompression time,3582,32,1,0
compressed_files/hd01.raw,Adaptive decompression time,4499,32,1,0
compressed_files/hd02.raw,Adaptive decompression time,3041,32,1,0
compressed_files/hd07.raw,Adaptive decompression time,3514,32,1,0
compressed_files/hd08.raw,Adaptive decompression time,3156,32,1,0
compressed_files/hd09.raw,Adaptive decompression time,8165,32,1,0
compressed_files/hd12.raw,Adaptive decompression time,3513,32,1,0
compressed_files/nk01.raw,Adaptive decompression time,7970,32,1,0
compressed_files/df1h.raw,Static decompression with model time,637,1,0,1
