file_name,measurement_name,value,number_of_threads,adaptive,model
data_benchmark_scaling/df1h.raw,Static compression time,52971,1,0,0
data_benchmark_scaling/df1hvx.raw,Static compression time,38660,1,0,0
data_benchmark_scaling/df1v.raw,Static compression time,24049,1,0,0
data_benchmark_scaling/hd01.raw,Static compression time,36447,1,0,0
data_benchmark_scaling/hd02.raw,Static compression time,36173,1,0,0
data_benchmark_scaling/hd07.raw,Static compression time,47616,1,0,0
data_benchmark_scaling/hd08.raw,Static compression time,43043,1,0,0
data_benchmark_scaling/hd09.raw,Static compression time,57605,1,0,0
data_benchmark_scaling/hd12.raw,Static compression time,47692,1,0,0
data_benchmark_scaling/nk01.raw,Static compression time,49806,1,0,0
data_benchmark_scaling/df1h.raw,Static compression time,27466,2,0,0
data_benchmark_scaling/df1hvx.raw,Static compression time,19699,2,0,0
data_benchmark_scaling/df1v.raw,Static compression time,11946,2,0,0
data_benchmark_scaling/hd01.raw,Static compression time,18768,2,0,0
data_benchmark_scaling/hd02.raw,Static compression time,18556,2,0,0
data_benchmark_scaling/hd07.raw,Static compression time,25285,2,0,0
data_benchmark_scaling/hd08.raw,Static compression time,23794,2,0,0
data_benchmark_scaling/hd09.raw,Static compression time,30189,2,0,0
data_benchmark_scaling/hd12.raw,Static compression time,25107,2,0,0
data_benchmark_scaling/nk01.raw,Static compression time,25652,2,0,0
data_benchmark_scaling/df1h.raw,Static compression time,14418,4,0,0
data_benchmark_scaling/df1hvx.raw,Static compression time,9942,4,0,0
data_benchmark_scaling/df1v.raw,Static compression time,6101,4,0,0
data_benchmark_scaling/hd01.raw,Static compression time,10560,4,0,0
data_benchmark_scaling/hd02.raw,Static compression time,9927,4,0,0
data_benchmark_scaling/hd07.raw,Static compression time,13321,4,0,0
data_benchmark_scaling/hd08.raw,Static compression time,12106,4,0,0
data_benchmark_scaling/hd09.raw,Static compression time,15946,4,0,0
data_benchmark_scaling/hd12.raw,Static compression time,13131,4,0,0
data_benchmark_scaling/nk01.raw,Static compression time,13026,4,0,0
data_benchmark_scaling/df1h.raw,Static compression time,8683,8,0,0
data_benchmark_scaling/df1hvx.raw,Static compression time,5320,8,0,0
data_benchmark_scaling/df1v.raw,Static compression time,3862,8,0,0
data_benchmark_scaling/hd01.raw,Static compression time,5479,8,0,0
data_benchmark_scaling/hd02.raw,Static compression time,5382,8,0,0
data_benchmark_scaling/hd07.raw,Static compression time,6832,8,0,0
data_benchmark_scaling/hd08.raw,Static compression time,6652,8,0,0
data_benchmark_scaling/hd09.raw,Static compression time,8364,8,0,0
data_benchmark_scaling/hd12.raw,Static compression time,7070,8,0,0
data_benchmark_scaling/nk01.raw,Static compression time,6662,8,0,0
data_benchmark_scaling/df1h.raw,Static compression time,4399,16,0,0
data_benchmark_scaling/df1hvx.raw,Static compression time,2782,16,0,0
