file_name,measurement_name,value,number_of_threads,adaptive,model
compressed_files/df1hvx.raw,Static decompression time,2146,1,0,0
compressed_files/df1v.raw,Static decompression time,137,1,0,0
compressed_files/hd01.raw,Static decompression time,1626,1,0,0
compressed_files/hd02.raw,Static decompression time,1573,1,0,0
compressed_files/hd07.raw,Static decompression time,2742,1,0,0
compressed_files/hd08.raw,Static decompression time,2176,1,0,0
compressed_files/hd09.raw,Static decompression time,3657,1,0,0
compressed_files/hd12.raw,Static decompression time,2767,1,0,0
compressed_files/nk01.raw,Static decompression time,3634,1,0,0
compressed_files/df1hvx.raw,Static decompression time,1209,2,0,0
compressed_files/df1v.raw,Static decompression time,97,2,0,0
compressed_files/hd01.raw,Static decompression time,868,2,0,0
compressed_files/hd02.raw,Static decompression time,837,2,0,0
compressed_files/hd07.raw,Static decompression time,1396,2,0,0
compressed_files/hd08.raw,Static decompression time,1329,2,0,0
compressed_files/hd09.raw,Static decompression time,1878,2,0,0
compressed_files/hd12.raw,Static decompression time,1487,2,0,0
compressed_files/nk01.raw,Static decompression time,1862,2,0,0
compressed_files/df1hvx.raw,Static decompression time,650,4,0,0
compressed_files/df1v.raw,Static decompression time,81,4,0,0
compressed_files/hd01.raw,Static decompression time,620,4,0,0
compressed_files/hd02.raw,Static decompression time,634,4,0,0
compressed_files/hd07.raw,Static decompression time,740,4,0,0
compressed_files/hd08.raw,Static decompression time,710,4,0,0
compressed_files/hd09.raw,Static decompression time,979,4,0,0
compressed_files/hd12.raw,Static decompression time,777,4,0,0
compressed_files/nk01.raw,Static decompression time,968,4,0,0
compressed_files/df1hvx.raw,Static decompression time,383,8,0,0
compressed_files/df1v.raw,Static decompression time,48,8,0,0
compressed_files/hd01.raw,Static decompression time,357,8,0,0
compressed_files/hd02.raw,Static decompression time,361,8,0,0
compressed_files/hd07.raw,Static decompression time,415,8,0,0
compressed_files/hd08.raw,Static decompression time,407,8,0,0
compressed_files/hd09.raw,Static decompression time,530,8,0,0
compressed_files/hd12.raw,Static decompression time,414,8,0,0
compressed_files/nk01.raw,Static decompression time,515,8,0,0
compressed_files/df1hvx.raw,Static decompression time,237,16,0,0
compressed_files/df1v.raw,Static decompression time,51,16,0,0
compressed_files/hd01.raw,Static decompression time,227,16,0,0
compressed_files/hd02.raw,Static decompression time,225,16,0,0
compressed_files/hd07.raw,Static decompression time,250,16,0,0
compressed_files/hd08.raw,Static decompression time,239,16,0,0
compressed_files/hd09.raw,Static decompression time,352,16,0,0
compressed_files/hd12.raw,Static decompression time,248,16,0,0
compressed_files/nk01.raw,Static decompression time,298,16,0,0
compressed_files/df1hvx.raw,Static decompression time,696,32,0,0
compressed_files/df1v.raw,Static decompression time,323,32,0,0
compressed_files/hd01.raw,Static decompression time,545,32,0,0
compressed_files/hd02.raw,Static decompression time,629,32,0,0
compressed_files/hd07.raw,Static decompression time,861,32,0,0
compressed_files/hd08.raw,Static decompression time,563,32,0,0
compressed_files/hd09.raw,Static decompression time,970,32,0,0
compressed_files/hd12.raw,Static decompression time,781,32,0,0
compressed_files/nk01.raw,Static decompression time,713,32,0,0
compressed_files/df1h.raw,Adaptive decompression time,1317,1,1,0
compressed_files/df1hvx.raw,Adaptive decompression time,2011,1,1,0
compressed_files/df1v.raw,Adaptive decompression time,1295,1,1,0
compressed_files/hd01.raw,Adaptive decompression time,1955,1,1,0
compressed_files/hd02.raw,Adaptive decompression time,1883,1,1,0
compressed_files/hd07.raw,Adaptive decompression time,3025,1,1,0
compressed_files/hd08.raw,Adaptive decompression time,2435,1,1,0
compressed_files/hd09.raw,Adaptive decompression time,3900,1,1,0
compressed_files/hd12.raw,Adaptive decompression time,3028,1,1,0
compressed_files/nk01.raw,Adaptive decompression time,3983,1,1,0
compressed_files/df1h.raw,Adaptive decompression time,1030,2,1,0
compressed_files/df1hvx.raw,Adaptive decompression time,1373,2,1,0
compressed_files/df1v.raw,Adaptive decompression time,1003,2,1,0
compressed_files/hd01.raw,Adaptive decompression time,1347,2,1,0
compressed_files/hd02.raw,Adaptive decompression time,1310,2,1,0
compressed_files/hd07.raw,Adaptive decompression time,1876,2,1,0
compressed_files/hd08.raw,Adaptive decompression time,1792,2,1,0
compressed_files/hd09.raw,Adaptive decompression time,2344,2,1,0
compressed_files/hd12.raw,Adaptive decompression time,1945,2,1,0
compressed_files/nk01.raw,Adaptive decompression time,2338,2,1,0
compressed_files/df1h.raw,Adaptive decompression time,953,4,1,0
compressed_files/df1hvx.raw,Adaptive decompression time,1160,4,1,0
compressed_files/df1v.raw,Adaptive decompression time,912,4,1,0
compressed_files/hd01.raw,Adaptive decompression time,1258,4,1,0
compressed_files/hd02.raw,Adaptive decompression time,1216,4,1,0
compressed_files/hd07.raw,Adaptive decompression time,1342,4,1,0
compressed_files/hd08.raw,Adaptive decompression time,1317,4,1,0
compressed_files/hd09.raw,Adaptive decompression time,1560,4,1,0
compressed_files/hd12.raw,Adaptive decompression time,1390,4,1,0
compressed_files/nk01.raw,Adaptive decompression time,1599,4,1,0
compressed_files/df1h.raw,Adaptive decompression time,846,8,1,0
compressed_files/df1hvx.raw,Adaptive decompression time,980,8,1,0
compressed_files/df1v.raw,Adaptive decompression time,1317,8,1,0
compressed_files/hd01.raw,Adaptive decompression time,1118,8,1,0
compressed_files/hd02.raw,Adaptive decompression time,1118,8,1,0
compressed_files/hd07.raw,Adaptive decompression time,1202,8,1,0
compressed_files/hd08.raw,Adaptive decompression time,1154,8,1,0
compressed_files/hd09.raw,Adaptive decompression time,1206,8,1,0
compressed_files/hd12.raw,Adaptive decompression time,1172,8,1,0
compressed_files/nk01.raw,Adaptive decompression time,1605,8,1,0
compressed_files/df1h.raw,Adaptive decompression time,988,16,1,0
compressed_files/df1hvx.raw,Adaptive decompression time,1821,16,1,0
compressed_files/df1v.raw,Adaptive decompression time,1675,16,1,0
compressed_files/hd01.raw,Adaptive decompression time,1781,16,1,0
compressed_files/hd02.raw,Adaptive decompression time,1832,16,1,0
compressed_files/hd07.raw,Adaptive decompression time,1719,16,1,0
compressed_files/hd08.raw,Adaptive decompression time,1723,16,1,0
compressed_files/hd09.raw,Adaptive decompression time,1060,16,1,0
compressed_files/hd12.raw,Adaptive decompression time,1697,16,1,0
compressed_files/nk01.raw,Adaptive decompression time,1750,16,1,0
compressed_files/df1h.raw,Adaptive decompression time,1470,32,1,0
compressed_files/df1hvx.raw,Adaptive decompression time,1870,32,1,0
compressed_files/df1v.raw,Adaptive decompression time,1578,32,1,0
compressed_files/hd01.raw,Adaptive decompression time,2878,32,1,0
compressed_files/hd02.raw,Adaptive decompression time,2032,32,1,0
compressed_files/hd07.raw,Adaptive decompression time,2652,32,1,0
compressed_files/hd08.raw,Adaptive decompression time,2692,32,1,0
