file_name,measurement_name,value,number_of_threads,adaptive,model
compressed_files/df1hvx.raw,Static decompression time,8531,1,0,0
compressed_files/df1v.raw,Static decompression time,444,1,0,0
compressed_files/hd01.raw,Static decompression time,6397,1,0,0
compressed_files/hd02.raw,Static decompression time,6211,1,0,0
compressed_files/hd07.raw,Static decompression time,10890,1,0,0
compressed_files/hd08.raw,Static decompression time,8603,1,0,0
compressed_files/hd09.raw,Static decompression time,14515,1,0,0
compressed_files/hd12.raw,Static decompression time,10989,1,0,0
compressed_files/nk01.raw,Static decompression time,14428,1,0,0
compressed_files/df1hvx.raw,Static decompression time,4302,2,0,0
compressed_files/df1v.raw,Static decompression time,288,2,0,0
compressed_files/hd01.raw,Static decompression time,3236,2,0,0
compressed_files/hd02.raw,Static decompression time,3140,2,0,0
compressed_files/hd07.raw,Static decompression time,5461,2,0,0
compressed_files/hd08.raw,Static decompression time,4345,2,0,0
compressed_files/hd09.raw,Static decompression time,7333,2,0,0
compressed_files/hd12.raw,Static decompression time,5570,2,0,0
compressed_files/nk01.raw,Static decompression time,7256,2,0,0
compressed_files/df1hvx.raw,Static decompression time,2196,4,0,0
compressed_files/df1v.raw,Static decompression time,197,4,0,0
compressed_files/hd01.raw,Static decompression time,1666,4,0,0
compressed_files/hd02.raw,Static decompression time,1600,4,0,0
compressed_files/hd07.raw,Static decompression time,2775,4,0,0
compressed_files/hd08.raw,Static decompression time,2205,4,0,0
compressed_files/hd09.raw,Static decompression time,3693,4,0,0
compressed_files/hd12.raw,Static decompression time,2807,4,0,0
compressed_files/nk01.raw,Static decompression time,3674,4,0,0
compressed_files/df1hvx.raw,Static decompression time,1239,8,0,0
compressed_files/df1v.raw,Static decompression time,130,8,0,0
compressed_files/hd01.raw,Static decompression time,883,8,0,0
compressed_files/hd02.raw,Static decompression time,835,8,0,0
compressed_files/hd07.raw,Static decompression time,1438,8,0,0
compressed_files/hd08.raw,Static decompression time,1367,8,0,0
compressed_files/hd09.raw,Static decompression time,1913,8,0,0
compressed_files/hd12.raw,Static decompression time,1498,8,0,0
compressed_files/nk01.raw,Static decompression time,1874,8,0,0
compressed_files/df1hvx.raw,Static decompression time,670,16,0,0
compressed_files/df1v.raw,Static decompression time,112,16,0,0
compressed_files/hd01.raw,Static decompression time,643,16,0,0
compressed_files/hd02.raw,Static decompression time,695,16,0,0
compressed_files/hd07.raw,Static decompression time,754,16,0,0
compressed_files/hd08.raw,Static decompression time,734,16,0,0
compressed_files/hd09.raw,Static decompression time,1047,16,0,0
compressed_files/hd12.raw,Static decompression time,790,16,0,0
compressed_files/nk01.raw,Static decompression time,989,16,0,0
compressed_files/df1hvx.raw,Static decompression time,1916,32,0,0
compressed_files/df1v.raw,Static decompression time,355,32,0,0
compressed_files/hd01.raw,Static decompression time,1116,32,0,0
compressed_files/hd02.raw,Static decompression time,1123,32,0,0
compressed_files/hd07.raw,Static decompression time,1006,32,0,0
compressed_files/hd08.raw,Static decompression time,1429,32,0,0
compressed_files/hd09.raw,Static decompression time,3046,32,0,0
compressed_files/hd12.raw,Static decompression time,1641,32,0,0
compressed_files/nk01.raw,Static decompression time,2067,32,0,0
compressed_files/df1h.raw,Adaptive decompression time,4948,1,1,0
compressed_files/df1hvx.raw,Adaptive decompression time,7791,1,1,0
compressed_files/df1v.raw,Adaptive decompression time,4933,1,1,0
compressed_files/hd01.raw,Adaptive decompression time,7481,1,1,0
compressed_files/hd02.raw,Adaptive decompression time,7243,1,1,0
compressed_files/hd07.raw,Adaptive decompression time,11798,1,1,0
compressed_files/hd08.raw,Adaptive decompression time,9443,1,1,0
compressed_files/hd09.raw,Adaptive decompression time,15272,1,1,0
compressed_files/hd12.raw,Adaptive decompression time,11851,1,1,0
compressed_files/nk01.raw,Adaptive decompression time,15575,1,1,0
compressed_files/df1h.raw,Adaptive decompression time,3450,2,1,0
compressed_files/df1hvx.raw,Adaptive decompression time,4852,2,1,0
compressed_files/df1v.raw,Adaptive decompression time,3399,2,1,0
compressed_files/hd01.raw,Adaptive decompression time,4659,2,1,0
compressed_files/hd02.raw,Adaptive decompression time,4566,2,1,0
compressed_files/hd07.raw,Adaptive decompression time,6808,2,1,0
compressed_files/hd08.raw,Adaptive decompression time,5697,2,1,0
compressed_files/hd09.raw,Adaptive decompression time,8533,2,1,0
compressed_files/hd12.raw,Adaptive decompression time,6802,2,1,0
compressed_files/nk01.raw,Adaptive decompression time,8683,2,1,0
compressed_files/df1h.raw,Adaptive decompression time,2982,4,1,0
compressed_files/df1hvx.raw,Adaptive decompression time,3892,4,1,0
compressed_files/df1v.raw,Adaptive decompression time,3395,4,1,0
compressed_files/hd01.raw,Adaptive decompression time,3931,4,1,0
compressed_files/hd02.raw,Adaptive decompression time,3763,4,1,0
compressed_files/hd07.raw,Adaptive decompression time,4819,4,1,0
compressed_files/hd08.raw,Adaptive decompression time,4275,4,1,0
compressed_files/hd09.raw,Adaptive decompression time,5551,4,1,0
compressed_files/hd12.raw,Adaptive decompression time,4688,4,1,0
compressed_files/nk01.raw,Adaptive decompression time,6267,4,1,0
compressed_files/df1h.raw,Adaptive decompression time,2462,8,1,0
compressed_files/df1hvx.raw,Adaptive decompression time,3428,8,1,0
compressed_files/df1v.raw,Adaptive decompression time,4928,8,1,0
compressed_files/hd01.raw,Adaptive decompression time,4251,8,1,0
compressed_files/hd02.raw,Adaptive decompression time,3842,8,1,0
compressed_files/hd07.raw,Adaptive decompression time,3787,8,1,0
compressed_files/hd08.raw,Adaptive decompression time,3661,8,1,0
compressed_files/hd09.raw,Adaptive decompression time,3882,8,1,0
compressed_files/hd12.raw,Adaptive decompression time,3636,8,1,0
compressed_files/nk01.raw,Adaptive decompression time,6238,8,1,0
compressed_files/df1h.raw,Adaptive decompression time,2673,16,1,0
compressed_files/df1hvx.raw,Adaptive decompression time,6731,16,1,0
compressed_files/df1v.raw,Adaptive decompression time,6457,16,1,0
compressed_files/hd01.raw,Adaptive decompression time,6910,16,1,0
compressed_files/hd02.raw,Adaptive decompression time,6868,16,1,0
compressed_files/hd07.raw,Adaptive decompression time,6534,16,1,0
compressed_files/hd08.raw,Adaptive decompression time,6910,16,1,0
compressed_files/hd09.raw,Adaptive decompression time,6868,16,1,0
compressed_files/hd12.raw,Adaptive decompression time,9745,16,1,0
compressed_files/nk01.raw,Adaptive decompression time,6929,16,1,0
compressed_files/df1h.raw,Adaptive decompression time,3918,32,1,0
compressed_files/df1hvx.raw,Adaptive decompression time,12388,32,1,0
compressed_files/df1v.raw,Adaptive decompression time,5595,32,1,0
compressed_files/hd01.raw,Adaptive decompression time,5571,32,1,0
compressed_files/hd02.raw,Adaptive decompression time,6222,32,1,0
compressed_files/hd07.raw,Adaptive decompression time,9803,32,1,0
compressed_files/hd08.raw,Adaptive decompression time,8744,32,1,0
compressed_files/hd09.raw,Adaptive decompression time,8665,32,1,0
compressed_files/hd12.raw,Adaptive decompression time,8184,32,1,0
compressed_files/nk01.raw,Adaptive decompression time,9269,32,1,0
compressed_files/df1h.raw,Static decompression with model time,1193,1,0,1
compressed_files/df1hvx.raw,Static decompression with model time,5743,1,0,1
compressed_files/df1v.raw,Static decompression with model time,1217,1,0,1
compressed_files/hd01.raw,Static decompression with model time,7053,1,0,1
compressed_files/hd02.raw,Static decompression with model time,6891,1,0,1
compressed_files/hd07.raw,Static decompression with model time,11357,1,0,1
compressed_files/hd08.raw,Static decompression with model time,9121,1,0,1
compressed_files/hd09.raw,Static decompression with model time,15024,1,0,1
compressed_files/hd12.raw,Static decompression with model time,11515,1,0,1
compressed_files/nk01.raw,Static decompression with model time,14878,1,0,1
compressed_files/df1h.raw,Static decompression with model time,673,2,0,1
compressed_files/df1hvx.raw,Static decompression with model time,2991,2,0,1
compressed_files/df1v.raw,Static decompression with model time,690,2,0,1
compressed_files/hd01.raw,Static decompression with model time,3623,2,0,1
compressed_files/hd02.raw,Static decompression with model time,3528,2,0,1
compressed_files/hd07.raw,Static decompression with model time,5795,2,0,1
compressed_files/hd08.raw,Static decompression with model time,4668,2,0,1
compressed_files/hd09.raw,Static decompression with model time,7628,2,0,1
compressed_files/hd12.raw,Static decompression with model time,5918,2,0,1
compressed_files/nk01.raw,Static decompression with model time,7527,2,0,1
compressed_files/df1h.raw,Static decompression with model time,396,4,0,1
compressed_files/df1hvx.raw,Static decompression with model time,1544,4,0,1
compressed_files/df1v.raw,Static decompression with model time,404,4,0,1
compressed_files/hd01.raw,Static decompression with model time,1876,4,0,1
compressed_files/hd02.raw,Static decompression with model time,1819,4,0,1
compressed_files/hd07.raw,Static decompression with model time,2975,4,0,1
compressed_files/hd08.raw,Static decompression with model time,2397,4,0,1
compressed_files/hd09.raw,Static decompression with model time,3928,4,0,1
compressed_files/hd12.raw,Static decompression with model time,3012,4,0,1
compressed_files/nk01.raw,Static decompression with model time,3876,4,0,1
compressed_files/df1h.raw,Static decompression with model time,291,8,0,1
compressed_files/df1hvx.raw,Static decompression with model time,857,8,0,1
compressed_files/df1v.raw,Static decompression with model time,274,8,0,1
compressed_files/hd01.raw,Static decompression with model time,1020,8,0,1
compressed_files/hd02.raw,Static decompression with model time,974,8,0,1
compressed_files/hd07.raw,Static decompression with model time,1560,8,0,1
compressed_files/hd08.raw,Static decompression with model time,1482,8,0,1
compressed_files/hd09.raw,Static decompression with model time,2006,8,0,1
compressed_files/hd12.raw,Static decompression with model time,1599,8,0,1
compressed_files/nk01.raw,Static decompression with model time,1977,8,0,1
compressed_files/df1h.raw,Static decompression with model time,251,16,0,1
compressed_files/df1hvx.raw,Static decompression with model time,573,16,0,1
compressed_files/df1v.raw,Static decompression with model time,256,16,0,1
compressed_files/hd01.raw,Static decompression with model time,727,16,0,1
compressed_files/hd02.raw,Static decompression with model time,757,16,0,1
compressed_files/hd07.raw,Static decompression with model time,853,16,0,1
compressed_files/hd08.raw,Static decompression with model time,823,16,0,1
compressed_files/hd09.raw,Static decompression with model time,1077,16,0,1
compressed_files/hd12.raw,Static decompression with model time,874,16,0,1
compressed_files/nk01.raw,Static decompression with model time,1068,16,0,1
compressed_files/df1h.raw,Static decompression with model time,660,32,0,1
compressed_files/df1hvx.raw,Static decompression with model time,1916,32,0,1
compressed_files/df1v.raw,Static decompression with model time,680,32,0,1
compressed_files/hd01.raw,Static decompression with model time,1811,32,0,1
compressed_files/hd02.raw,Static decompression with model time,1995,32,0,1
compressed_files/hd07.raw,Static decompression with model time,2228,32,0,1
compressed_files/hd08.raw,Static decompression with model time,1842,32,0,1
compressed_files/hd09.raw,Static decompression with model time,3537,32,0,1
compressed_files/hd12.raw,Static decompression with model time,2721,32,0,1
compressed_files/nk01.raw,Static decompression with model time,2619,32,0,1
compressed_files/df1h.raw,Adaptive decompression with model time,2329,1,1,1
compressed_files/df1hvx.raw,Adaptive decompression with model time,5489,1,1,1
compressed_files/df1v.raw,Adaptive decompression with model time,2282,1,1,1
compressed_files/hd01.raw,Adaptive decompression with model time,8010,1,1,1
compressed_files/hd02.raw,Adaptive decompression with model time,7803,1,1,1
compressed_files/hd07.raw,Adaptive decompression with model time,12267,1,1,1
compressed_files/hd08.raw,Adaptive decompression with model time,10050,1,1,1
compressed_files/hd09.raw,Adaptive decompression with model time,15879,1,1,1
compressed_files/hd12.raw,Adaptive decompression with model time,12432,1,1,1
compressed_files/nk01.raw,Adaptive decompression with model time,16003,1,1,1
compressed_files/df1h.raw,Adaptive decompression with model time,2118,2,1,1
compressed_files/df1hvx.raw,Adaptive decompression with model time,3730,2,1,1
compressed_files/df1v.raw,Adaptive decompression with model time,2131,2,1,1
compressed_files/hd01.raw,Adaptive decompression with model time,5109,2,1,1
compressed_files/hd02.raw,Adaptive decompression with model time,4879,2,1,1
compressed_files/hd07.raw,Adaptive decompression with model time,7078,2,1,1
compressed_files/hd08.raw,Adaptive decompression with model time,5948,2,1,1
compressed_files/hd09.raw,Adaptive decompression with model time,8922,2,1,1
compressed_files/hd12.raw,Adaptive decompression with model time,7102,2,1,1
compressed_files/nk01.raw,Adaptive decompression with model time,8886,2,1,1
compressed_files/df1h.raw,Adaptive decompression with model time,2391,4,1,1
compressed_files/df1hvx.raw,Adaptive decompression with model time,3266,4,1,1
compressed_files/df1v.raw,Adaptive decompression with model time,2585,4,1,1
compressed_files/hd01.raw,Adaptive decompression with model time,3950,4,1,1
compressed_files/hd02.raw,Adaptive decompression with model time,3883,4,1,1
compressed_files/hd07.raw,Adaptive decompression with model time,4933,4,1,1
compressed_files/hd08.raw,Adaptive decompression with model time,4486,4,1,1
compressed_files/hd09.raw,Adaptive decompression with model time,5858,4,1,1
compressed_files/hd12.raw,Adaptive decompression with model time,4999,4,1,1
compressed_files/nk01.raw,Adaptive decompression with model time,6391,4,1,1
compressed_files/df1h.raw,Adaptive decompression with model time,4576,8,1,1
compressed_files/df1hvx.raw,Adaptive decompression with model time,3027,8,1,1
compressed_files/df1v.raw,Adaptive decompression with model time,4613,8,1,1
compressed_files/hd01.raw,Adaptive decompression with model time,5158,8,1,1
compressed_files/hd02.raw,Adaptive decompression with model time,5058,8,1,1
compressed_files/hd07.raw,Adaptive decompression with model time,3790,8,1,1
compressed_files/hd08.raw,Adaptive decompression with model time,3917,8,1,1
compressed_files/hd09.raw,Adaptive decompression with model time,4100,8,1,1
compressed_files/hd12.raw,Adaptive decompression with model time,3892,8,1,1
compressed_files/nk01.raw,Adaptive decompression with model time,6196,8,1,1
compressed_files/df1h.raw,Adaptive decompression with model time,6257,16,1,1
compressed_files/df1hvx.raw,Adaptive decompression with model time,5671,16,1,1
compressed_files/df1v.raw,Adaptive decompression with model time,6294,16,1,1
compressed_files/hd01.raw,Adaptive decompression with model time,6741,16,1,1
compressed_files/hd02.raw,Adaptive decompression with model time,6585,16,1,1
compressed_files/hd07.raw,Adaptive decompression with model time,6654,16,1,1
compressed_files/hd08.raw,Adaptive decompression with model time,7019,16,1,1
compressed_files/hd09.raw,Adaptive decompression with model time,6668,16,1,1
compressed_files/hd12.raw,Adaptive decompression with model time,6704,16,1,1
compressed_files/nk01.raw,Adaptive decompression with model time,7023,16,1,1
compressed_files/df1h.raw,Adaptive decompression with model time,6252,32,1,1
compressed_files/df1hvx.raw,Adaptive decompression with model time,5462,32,1,1
compressed_files/df1v.raw,Adaptive decompression with model time,6453,32,1,1
compressed_files/hd01.raw,Adaptive decompression with model time,18438,32,1,1
compressed_files/hd02.raw,Adaptive decompression with model time,8193,32,1,1
compressed_files/hd07.raw,Adaptive decompression with model time,7892,32,1,1
compressed_files/hd08.raw,Adaptive decompression with model time,6458,32,1,1
compressed_files/hd09.raw,Adaptive decompression with model time,7078,32,1,1
compressed_files/hd12.raw,Adaptive decompression with model time,8936,32,1,1
compressed_files/nk01.raw,Adaptive decompression with model time,6401,32,1,1
compressed_files/df1hvx.raw,Static decompression time,8449,1,0,0
compressed_files/df1v.raw,Static decompression time,457,1,0,0
compressed_files/hd01.raw,Static decompression time,6364,1,0,0
compressed_files/hd02.raw,Static decompression time,6169,1,0,0
compressed_files/hd07.raw,Static decompression time,10863,1,0,0
compressed_files/hd08.raw,Static decompression time,8626,1,0,0
compressed_files/hd09.raw,Static decompression time,14542,1,0,0
compressed_files/hd12.raw,Static decompression time,11001,1,0,0
compressed_files/nk01.raw,Static decompression time,14388,1,0,0
compressed_files/df1hvx.raw,Static decompression time,4283,2,0,0
compressed_files/df1v.raw,Static decompression time,273,2,0,0
compressed_files/hd01.raw,Static decompression time,3226,2,0,0
compressed_files/hd02.raw,Static decompression time,3133,2,0,0
compressed_files/hd07.raw,Static decompression time,5460,2,0,0
compressed_files/hd08.raw,Static decompression time,4325,2,0,0
compressed_files/hd09.raw,Static decompression time,7315,2,0,0
compressed_files/hd12.raw,Static decompression time,5546,2,0,0
compressed_files/nk01.raw,Static decompression time,7249,2,0,0
compressed_files/df1hvx.raw,Static decompression time,2199,4,0,0
compressed_files/df1v.raw,Static decompression time,191,4,0,0
compressed_files/hd01.raw,Static decompression time,1662,4,0,0
compressed_files/hd02.raw,Static decompression time,1608,4,0,0
compressed_files/hd07.raw,Static decompression time,2770,4,0,0
compressed_files/hd08.raw,Static decompression time,2218,4,0,0
compressed_files/hd09.raw,Static decompression time,3697,4,0,0
compressed_files/hd12.raw,Static decompression time,2811,4,0,0
compressed_files/nk01.raw,Static decompression time,3682,4,0,0
compressed_files/df1hvx.raw,Static decompression time,1228,8,0,0
compressed_files/df1v.raw,Static decompression time,142,8,0,0
compressed_files/hd01.raw,Static decompression time,888,8,0,0
compressed_files/hd02.raw,Static decompression time,845,8,0,0
compressed_files/hd07.raw,Static decompression time,1430,8,0,0
compressed_files/hd08.raw,Static decompression time,1358,8,0,0
compressed_files/hd09.raw,Static decompression time,1898,8,0,0
compressed_files/hd12.raw,Static decompression time,1487,8,0,0
compressed_files/nk01.raw,Static decompression time,1884,8,0,0
compressed_files/df1hvx.raw,Static decompression time,668,16,0,0
compressed_files/df1v.raw,Static decompression time,142,16,0,0
compressed_files/hd01.raw,Static decompression time,695,16,0,0
compressed_files/hd02.raw,Static decompression time,655,16,0,0
compressed_files/hd07.raw,Static decompression time,791,16,0,0
compressed_files/hd08.raw,Static decompression time,739,16,0,0
compressed_files/hd09.raw,Static decompression time,1013,16,0,0
compressed_files/hd12.raw,Static decompression time,798,16,0,0
compressed_files/nk01.raw,Static decompression time,992,16,0,0
compressed_files/df1hvx.raw,Static decompression time,1272,32,0,0
compressed_files/df1v.raw,Static decompression time,801,32,0,0
compressed_files/hd01.raw,Static decompression time,1702,32,0,0
compressed_files/hd02.raw,Static decompression time,1968,32,0,0
compressed_files/hd07.raw,Static decompression time,2807,32,0,0
compressed_files/hd08.raw,Static decompression time,1618,32,0,0
compressed_files/hd09.raw,Static decompression time,2052,32,0,0
compressed_files/hd12.raw,Static decompression time,1051,32,0,0
compressed_files/nk01.raw,Static decompression time,1263,32,0,0
compressed_files/df1h.raw,Adaptive decompression time,4938,1,1,0
compressed_files/df1hvx.raw,Adaptive decompression time,7794,1,1,0
compressed_files/df1v.raw,Adaptive decompression time,4940,1,1,0
compressed_files/hd01.raw,Adaptive decompression time,7623,1,1,0
compressed_files/hd02.raw,Adaptive decompression time,7243,1,1,0
compressed_files/hd07.raw,Adaptive decompression time,11781,1,1,0
compressed_files/hd08.raw,Adaptive decompression time,9454,1,1,0
compressed_files/hd09.raw,Adaptive decompression time,15277,1,1,0
compressed_files/hd12.raw,Adaptive decompression time,11846,1,1,0
compressed_files/nk01.raw,Adaptive decompression time,15581,1,1,0
compressed_files/df1h.raw,Adaptive decompression time,3454,2,1,0
compressed_files/df1hvx.raw,Adaptive decompression time,4879,2,1,0
compressed_files/df1v.raw,Adaptive decompression time,3411,2,1,0
compressed_files/hd01.raw,Adaptive decompression time,4706,2,1,0
compressed_files/hd02.raw,Adaptive decompression time,4640,2,1,0
compressed_files/hd07.raw,Adaptive decompression time,6865,2,1,0
compressed_files/hd08.raw,Adaptive decompression time,5688,2,1,0
compressed_files/hd09.raw,Adaptive decompression time,8551,2,1,0
compressed_files/hd12.raw,Adaptive decompression time,6824,2,1,0
compressed_files/nk01.raw,Adaptive decompression time,8639,2,1,0
compressed_files/df1h.raw,Adaptive decompression time,2891,4,1,0
compressed_files/df1hvx.raw,Adaptive decompression time,3797,4,1,0
compressed_files/df1v.raw,Adaptive decompression time,3515,4,1,0
compressed_files/hd01.raw,Adaptive decompression time,3823,4,1,0
compressed_files/hd02.raw,Adaptive decompression time,3760,4,1,0
compressed_files/hd07.raw,Adaptive decompression time,4805,4,1,0
compressed_files/hd08.raw,Adaptive decompression time,4242,4,1,0
compressed_files/hd09.raw,Adaptive decompression time,5522,4,1,0
compressed_files/hd12.raw,Adaptive decompression time,4709,4,1,0
compressed_files/nk01.raw,Adaptive decompression time,6200,4,1,0
compressed_files/df1h.raw,Adaptive decompression time,2599,8,1,0
compressed_files/df1hvx.raw,Adaptive decompression time,3443,8,1,0
compressed_files/df1v.raw,Adaptive decompression time,4930,8,1,0
compressed_files/hd01.raw,Adaptive decompression time,4401,8,1,0
compressed_files/hd02.raw,Adaptive decompression time,3626,8,1,0
compressed_files/hd07.raw,Adaptive decompression time,3683,8,1,0
compressed_files/hd08.raw,Adaptive decompression time,4386,8,1,0
compressed_files/hd09.raw,Adaptive decompression time,3935,8,1,0
compressed_files/hd12.raw,Adaptive decompression time,3568,8,1,0
compressed_files/nk01.raw,Adaptive decompression time,6391,8,1,0
compressed_files/df1h.raw,Adaptive decompression time,2748,16,1,0
compressed_files/df1hvx.raw,Adaptive decompression time,6382,16,1,0
compressed_files/df1v.raw,Adaptive decompression time,6349,16,1,0
compressed_files/hd01.raw,Adaptive decompression time,6741,16,1,0
compressed_files/hd02.raw,Adaptive decompression time,6532,16,1,0
